from	to	num_distinct_user
VIETTEL_HBH	ch mang CMND den diem thu tien dien nuoc to 8 P.Thai Binh de duoc ho tro, thoi gian lam viec tu 8h den 11h ngay 19/6  de duoc ho tro .	181
DIENNTEAPHE	HTX DIEN EAPHE thong bao KH190302 tien dien tu 01/05/18 den 31/05/18 c.ky1165 - d.ky1119 + tr.thu0 = 46kwh = 78379d KH thanh toan truoc ngay 25/06/18	2481
DIENNTEAPHE	HTX DIEN EAPHE thong bao KH1530279 tien dien tu 01/05/18 den 31/05/18 c.ky1539 - d.ky1461 + tr.thu0 = 78kwh = 134475d KH thanh toan truoc ngay 25/06/18	2481
DIENNTEAPHE	HTX DIEN EAPHE thong bao KH13A133 tien dien tu 01/05/18 den 31/05/18 c.ky3915 - d.ky3738 + tr.thu0 = 177kwh = 330568d KH thanh toan truoc ngay 25/06/18	2481
DIENNTEAPHE	HTX DIEN EAPHE thong bao KH1480182 tien dien tu 01/05/18 den 31/05/18 c.ky8707 - d.ky8305 + tr.thu0 = 402kwh = 928567d KH thanh toan truoc ngay 25/06/18	2481
DIENNTEAPHE	HTX DIEN EAPHE thong bao KH140038 tien dien tu 01/05/18 den 31/05/18 c.ky2945 - d.ky2812 + tr.thu0 = 133kwh = 240640d KH thanh toan truoc ngay 25/06/18	2481
DIENNTEAPHE	HTX DIEN EAPHE thong bao KH13A161 tien dien tu 01/05/18 den 31/05/18 c.ky1617 - d.ky1582 + tr.thu0 = 35kwh = 59636d KH thanh toan truoc ngay 25/06/18	2481
DIENNTEAPHE	HTX DIEN EAPHE thong bao KH1350245 tien dien tu 01/05/18 den 31/05/18 c.ky3995 - d.ky3833 + tr.thu0 = 162kwh = 299911d KH thanh toan truoc ngay 25/06/18	2481
DIENNTEAPHE	HTX DIEN EAPHE thong bao KH140277 tien dien tu 01/05/18 den 31/05/18 c.ky4957 - d.ky4758 + tr.thu0 = 199kwh = 375531d KH thanh toan truoc ngay 25/06/18	2481
DIENNTEAPHE	HTX DIEN EAPHE thong bao KH160098 tien dien tu 01/05/18 den 31/05/18 c.ky3849 - d.ky3705 + tr.thu0 = 144kwh = 263122d KH thanh toan truoc ngay 25/06/18	2481
DIENNTEAPHE	HTX DIEN EAPHE thong bao KH150388 tien dien tu 01/05/18 den 31/05/18 c.ky1126 - d.ky1056 + tr.thu0 = 70kwh = 120395d KH thanh toan truoc ngay 25/06/18	2481
PCKHANHHOA	Dien luc Kinh de nghi Quy Khach hang thanh toan tien dien truoc ngay 14/06/2018.Tai phong giao dich Dien luc, 11 Ly Thanh Ton, Nha Trang hoac thanh toan qua cac	11802
PCKHANHHOA	Dien luc t/bao: QK co ma PQ10000944158 con no tien dien 201808d. Dien luc se tam ngung cung cap dien sau ngay 03/07/2018 neu k/hang chua thanh toan.	11802
PCKHANHHOA	Dien luc t/bao: QK co ma PQ03000306616 con no tien dien 318305d. Dien luc se tam ngung cung cap dien sau ngay 30/06/2018 neu k/hang chua thanh toan.	11802
PCKHANHHOA	Dien luc t/bao: QK co ma PQ03000306616 con no tien dien 318305d. Dien luc se tam ngung cung cap dien sau ngay 27/06/2018 neu k/hang chua thanh toan.	11802
PCKHANHHOA	Dien luc t/bao: QK co ma PQ09000834308 con no tien dien 203852d. Dien luc se tam ngung cung cap dien sau ngay 01/07/2018 neu k/hang chua thanh toan.	11802
PCKHANHHOA	Quy k/hang co ma PQ11000294645 chua thanh toan tien dien 193633d. Dien luc se tam ngung cung cap dien sau 24h ke tu thoi diem nay. Chi tiet lien he 19001909.	11802
PCKHANHHOA	Dien luc t/bao: QK co ma PQ02000217289 con no tien dien 790306d. Dien luc se tam ngung cung cap dien sau ngay 28/06/2018 neu k/hang chua thanh toan.	11802
PCKHANHHOA	Dien luc t/bao: QK co ma PQ06000602233 con no tien dien 348962d. Dien luc se tam ngung cung cap dien sau ngay 28/06/2018 neu k/hang chua thanh toan.	11802
PCKHANHHOA	Quy k/hang co ma PQ06000602233 chua thanh toan tien dien 348962d. Dien luc se tam ngung cung cap dien sau 24h ke tu thoi diem nay. Chi tiet lien he 19001909.	11802
PCKHANHHOA	Dien luc T/Bao: Quy khach co ma PQ09000827778 con no tien dien 164 395d. Dien luc se tam ngung cung cap dien sau ngay 09/06/2018 neu KH chua thanh toan	11802
MBBANK	TK 1010xxxx2008|GD: -1,697,000VND 09/06/18 12:32|SD:4,322,181VND|ND: Tra tien dien Den: LE MINH TAN	2093
MBBANK	TK 8020xxxx2004|GD: -846,593VND 14/06/18 03:35|SD:4,271,781VND|ND: PQ09000806944- DINH THI THANH THAO TT TIEN DIEN CHO HOA DON SO 3924401 5	2093
MBBANK	TK 7431xxxx8666|GD: -249,092,448VND 14/06/18 08:26|Phi 76,800VND|SD:4,869,699VND|ND: THANH TOAN TIEN DIEN Den: DIEN LUC VAN LAM	2093
MBBANK	TK 3540xxxx1008|GD: +1,625,000VND 14/06/18 15:31|SD:10,947,132VND|ND: E nop tien dien Tu: NGUYEN THI THU HANG	2093
MBBANK	TK 3540xxxx1008|GD: +695,000VND 14/06/18 14:36|SD:9,322,132VND|ND: TT tien dien t4,5 Tu: LIEU NGOC HIEN	2093
MBBANK	TK 3010xxxx9004|GD: -248,816VND 13/06/18 04:14|SD:7,214,745VND|ND: PP03000934788- CAO THE TOAN TT TIEN DIEN CHO HOA DON SO 917793348	2093
MBBANK	TK 8020xxxx9007|GD: -238,597VND 08/06/18 02:34|SD:3,957,873VND|ND: PQ09000843270- NGUYEN MANH TUAN TT TIEN DIEN CHO HOA DON SO 39006217	2093
MBBANK	Quy khach da dang ky thanh cong dich vu Thu ho tien DIEN tu dong. Moi thac mac xin lien he 1900545426 de duoc ho tro. Xin cam on!	2093
MBBANK	TK 0950xxxx3002|GD: -160,875VND 13/06/18 04:05|SD:27,933VND|ND: PC10AA0515811- PHAM HUY BAC TT TIEN DIEN CHO HOA DON SO 34353893	2093
MBBANK	TK 1010xxxx9008|GD: -294,000VND 10/06/18 20:49|Phi 1,100VND|SD:6,805,689VND|ND: Tien dien nuoc, Do Van Quan, P215 D ay N1 Den: NGUYEN DOAN TINH	2093
VIB	16:54;11/06/2018 TK:041704060058013VND PS:-155,595 ND:PD1300T281181 Pham Hoang An thanh toan tien dien thang: 6/2018 SODU:+1,524,080	2622
VIB	08:56;11/06/2018 TK:641704060246120VND PS:-191,589 ND:PB05060045094 Phan Thanh Phong thanh toan tien dien tu: 11/06/2018 den 11/06/2018 SODU:+283,331	2622
VIB	08:54;11/06/2018 TK:041704060048680VND PS:-649,358 ND:PD16004700010 Do Cong Duoc thanh toan tien dien thang: 6/2018 SODU:+562,249	2622
VIB	15:54;12/06/2018 TK:036704062228888VND PS:+10,828 ND:PD29007362214 C. H Gach Op Lat (Quan Nguyen) thanh toan tien dien thang: 6/2018 SODU:+431,257,610	2622
VIB	15:11;12/06/2018 TK:036704062228888VND PS:+331,537,000 ND:LA THI KIM TUYEN NOP TIEN DIEN THANG 6/2018 SODU:+427,542,378	2622
VIB	22:46;13/06/2018 TK:036704062228888VND PS:-6,233,857 ND:CTY DIEN LUC UNG HOA NOP TIEN DIEN VE TONG CTY SODU:+1,000,000	2622
VIB	08:00;14/06/2018 TK:036704062228888VND PS:+387,871 ND:PD29007304535 Vuong Thi Huong thanh toan tien dien thang: 6/2018 SODU:+18,892,368	2622
VIB	08:00;14/06/2018 TK:036704062228888VND PS:+423,907 ND:PD29007304311 Trinh Van Tinh thanh toan tien dien thang: 6/2018 SODU:+19,316,275	2622
VIB	08:54;10/06/2018 TK:036704062228888VND PS:+522,157 ND:PD29007347304 Dang Dinh Nham - C1N1E thanh toan tien dien thang: 6/2018 SODU:+3,277,320	2622
VIB	08:51;10/06/2018 TK:036704062228888VND PS:+275,385 ND:PD29007371123 Nguyen Manh Quan thanh toan tien dien thang: 6/2018 SODU:+2,430,230	2622
OCB	OCB 11/06 09:03 TK 0068100000815007 (+) 1,200,000 VND N/dung: DANG NHAT TRINHdong tien dien nuoc So du: 1,264,907 VND	111
OCB	OCB 03/06 07:58 TK 0032100003243008 (-) 600,000 VND N/dung: Tra no tien dien So du: 7,238,304 VND	111
OCB	OCB 07/06 11:09 TK 0017100005757008 (+) 2,800,000 VND N/dung: NGUYEN THI THU HIENthanh toan tien dien ChargeDetailsOUR So du: 2,802,086 VND	111
OCB	OCB 05/06 13:59 TK 0032100002577007 (-) 780,000 VND N/dung: SON NASUN TT TIEN DIEN HOA VA BANHSINH NHAT So du: 587,210,356 VND	111
OCB	OCB 14/06 10:44 TK 0013100005245005 (+) 200,000 VND N/dung: Chi Ti gui em 200k tien dien nuoc T6/2018 nhe.Chuc em luon hoc gioi So du: 250,099 VND	111
OCB	OCB 14/06 09:25 TK 0005100005194008 (-) 160,875 VND N/dung: THANH TOAN TIEN DIEN MAKH PE09000146022 S? H?: 180710 TU NGAY: 11/5/2018 D... So du: 170,485 VND	111
OCB	OCB 12/06 09:12 TK 0005100005194008 (-) 265,166 VND N/dung: THANH TOAN TIEN DIEN MAKH PE09000010383 S? H?: 180710 TU NGAY: 11/5/2018 D... So du: 336,860 VND	111
OCB	OCB 12/06 14:11 TK 0036100000261007 (-) 792,253 VND N/dung: THANH TOAN TIEN DIEN THANG 6-2018 CHO KH PE14000187338 So du: 3,141,038 VND	111
OCB	OCB 01/06 17:46 TK 0004100015396007 (+) 400,000 VND N/dung: TIEN DIEN BEO So du: 77,212 VND	111
OCB	OCB 11/06 09:58 TK 0134100000002004 (-) 842,083 VND N/dung: MA KHACH HANG PH06000011846 THANH TOAN TIEN DIEN THANG 6/2018 So du: 321,234 VND	111
HTX.DIEN.HL	HTX Dien Hiep Luc thong bao tien dien thang 6 cua khach hang Hoang Duc Tho  la: 61340 dong. Ngay nop: Sang 20/6/2018 tai NVH xom Cay Hong 2. Tran trong!	1594
HTX.DIEN.HL	HTX Dien Hiep Luc thong bao tien dien thang 6 cua khach hang Ma Thi Phan la: 328547 dong. Ngay nop: Sang 19/6/2018 tai NVH xom Da Voi. Tran trong!	1594
HTX.DIEN.HL	HTX Dien Hiep Luc thong bao tien dien thang 6 cua khach hang Bui Van Thong  la: 470239 dong. Ngay nop: Sang 20/6/2018 tai NVH xom Cay Hong 2. Tran trong!	1594
HTX.DIEN.HL	HTX Dien Hiep Luc thong bao tien dien thang 6 cua khach hang Hoang Van Luyen  la: 195677 dong. Ngay nop: Sang 17/6/2018 tai NVH xom Dong Noi. Tran trong!	1594
HTX.DIEN.HL	HTX Dien Hiep Luc thong bao tien dien thang 6 cua khach hang Hoang Thanh Lich  la: 255641 dong. Ngay nop: Sang 17/6/2018 tai NVH xom Ao Sen. Tran trong!	1594
HTX.DIEN.HL	HTX Dien Hiep Luc thong bao tien dien thang 6 cua khach hang Vu Thi Hue  la: 146795 dong. Ngay nop: Sang 20/6/2018 tai NVH xom Cay Thi. Tran trong!	1594
HTX.DIEN.HL	HTX Dien Hiep Luc thong bao tien dien thang 6 cua khach hang Vuong Van Ha la: 351006 dong. Ngay nop: Sang 19/6/2018 tai Nha ong Hoang Phu Viet. Tran trong!	1594
HTX.DIEN.HL	HTX Dien Hiep Luc thong bao tien dien thang 6 cua khach hang Hoang Van Quyet la: 106315 dong. Ngay nop: Sang 18/6/2018 tai NVH xom Dong Nghe 2. Tran trong!	1594
HTX.DIEN.HL	HTX Dien Hiep Luc thong bao tien dien thang 6 cua khach hang Sam Ngoc Son la: 27262 dong. Ngay nop: Sang 19/6/2018 tai NVH xom Dong Tam. Tran trong!	1594
HTX.DIEN.HL	HTX Dien Hiep Luc thong bao tien dien thang 6 cua khach hang Duong Van Giang  la: 377575 dong. Ngay nop: Sang 17/6/2018 tai NVH xom Ao Sen. Tran trong!	1594
PC_LaiChau	De dam bao cap dien lien tuc.Quy KH vui long thanh toan tien dien truoc ngay 25/6/2018. Neu quy KH da thanh toan vui long bo qua tin nhan nay. Xin cam on	1964
PC_LaiChau	De dam bao cap dien lien tuc.Quy KH vui long thanh toan tien dien truoc ngay 25/6/2018. Neu quy KH da thanh toan vui long bo qua tin nhan nay. Xin cam on	1964
PC_LaiChau	De dam bao cap dien lien tuc.Quy KH vui long thanh toan tien dien truoc ngay 25/6/2018. Neu quy KH da thanh toan vui long bo qua tin nhan nay. Xin cam on	1964
PC_LaiChau	De dam bao cap dien lien tuc.Quy KH vui long thanh toan tien dien truoc ngay 25/6/2018. Neu quy KH da thanh toan vui long bo qua tin nhan nay. Xin cam on	1964
PC_LaiChau	De dam bao cap dien lien tuc.Quy KH vui long thanh toan tien dien truoc ngay 25/6/2018. Neu quy KH da thanh toan vui long bo qua tin nhan nay. Xin cam on	1964
PC_LaiChau	De dam bao cap dien lien tuc.Quy KH vui long thanh toan tien dien truoc ngay 25/6/2018. Neu quy KH da thanh toan vui long bo qua tin nhan nay. Xin cam on	1964
PC_LaiChau	De dam bao cap dien lien tuc.Quy KH vui long thanh toan tien dien truoc ngay 25/6/2018. Neu quy KH da thanh toan vui long bo qua tin nhan nay. Xin cam on	1964
PC_LaiChau	De dam bao cap dien lien tuc.Quy KH vui long thanh toan tien dien truoc ngay 25/6/2018. Neu quy KH da thanh toan vui long bo qua tin nhan nay. Xin cam on	1964
PC_LaiChau	De dam bao cap dien lien tuc.Quy KH vui long thanh toan tien dien truoc ngay 25/6/2018. Neu quy KH da thanh toan vui long bo qua tin nhan nay. Xin cam on	1964
PC_LaiChau	De dam bao cap dien lien tuc.Quy KH vui long thanh toan tien dien truoc ngay 25/6/2018. Neu quy KH da thanh toan vui long bo qua tin nhan nay. Xin cam on	1964
DLVINHTHINH	HTXDV dien Vinh Thinh thong bao tien dien Thang 06 cua quy khach la 141515 dong = 82KW. De nghi quy khach nop vao Ngay 23-25/06/2018	2020
DLVINHTHINH	HTXDV dien Vinh Thinh thong bao tien dien Thang 06 cua quy khach la 236553 dong = 131KW. De nghi quy khach nop vao Ngay 23-25/06/2018	2020
DLVINHTHINH	HTXDV dien Vinh Thinh thong bao tien dien Thang 06 cua quy khach la 257651 dong = 149KW. De nghi quy khach nop vao Ngay 23-25/06/2018	2020
DLVINHTHINH	HTXDV dien Vinh Thinh thong bao tien dien Thang 06 cua quy khach la 299911 dong = 162KW. De nghi quy khach nop vao Ngay 23-25/06/2018	2020
DLVINHTHINH	HTXDV dien Vinh Thinh thong bao tien dien Thang 06 cua quy khach la 20447 dong = 12KW. De nghi quy khach nop vao Ngay 23-25/06/2018	2020
DLVINHTHINH	HTXDV dien Vinh Thinh thong bao tien dien Thang 06 cua quy khach la 346918 dong = 185KW. De nghi quy khach nop vao Ngay 23-25/06/2018	2020
DLVINHTHINH	HTXDV dien Vinh Thinh thong bao tien dien Thang 06 cua quy khach la 17039 dong = 10KW. De nghi quy khach nop vao Ngay 23-25/06/2018	2020
DLVINHTHINH	HTXDV dien Vinh Thinh thong bao tien dien Thang 06 cua quy khach la 167915 dong = 97KW. De nghi quy khach nop vao Ngay 23-25/06/2018	2020
DLVINHTHINH	HTXDV dien Vinh Thinh thong bao tien dien Thang 06 cua quy khach la 568051 dong = 274KW. De nghi quy khach nop vao Ngay 23-25/06/2018	2020
DLVINHTHINH	HTXDV dien Vinh Thinh thong bao tien dien Thang 06 cua quy khach la 289692 dong = 157KW. De nghi quy khach nop vao Ngay 23-25/06/2018	2020
HTX YEN SO	HTX TB: Tu 21/4 den 20/5/2018 K.H TR04184 su dung 162kWh, chi so cuoi ky 2.202, so tien thanh toan 299.911 d. Thang 5 thu tien dien bang giay bien nhan	1509
HTX YEN SO	HTX TB: Tu 21/4 den 20/5/2018 K.H TR01137 su dung 260kWh, chi so cuoi ky 6.888, so tien thanh toan 532.015 d. Thang 5 thu tien dien bang giay bien nhan	1509
HTX YEN SO	HTX TB: Tu 21/4 den 20/5/2018 K.H TR06304 su dung 78kWh, chi so cuoi ky 3.083, so tien thanh toan 134.475 d. Thang 5 thu tien dien bang giay bien nhan	1509
HTX YEN SO	HTX TB: Tu 21/4 den 20/5/2018 K.H TR05332 su dung 140kWh, chi so cuoi ky 1.547, so tien thanh toan 254.947 d. Thang 5 thu tien dien bang giay bien nhan	1509
HTX YEN SO	HTX TB: Tu 21/4 den 20/5/2018 K.H TR11023 su dung 233kWh, chi so cuoi ky 15.841, so tien thanh toan 462.517 d. Thang 5 thu tien dien bang giay bien nhan	1509
HTX YEN SO	HTX TB: Tu 21/4 den 20/5/2018 K.H TR04032 su dung 135kWh, chi so cuoi ky 1.892, so tien thanh toan 244.728 d. Thang 5 thu tien dien bang giay bien nhan	1509
HTX YEN SO	HTX TB: Tu 21/4 den 20/5/2018 K.H TR04417 su dung 244kWh, chi so cuoi ky 2.815, so tien thanh toan 490.831 d. Thang 5 thu tien dien bang giay bien nhan	1509
HTX YEN SO	HTX TB: Tu 21/4 den 20/5/2018 K.H TR10249 su dung 34kWh, chi so cuoi ky 34, so tien thanh toan 58.793 d. Thang 5 thu tien dien bang giay bien nhan	1509
HTX YEN SO	HTX TB: Tu 21/4 den 20/5/2018 K.H TR04173 su dung 207kWh, chi so cuoi ky 2.902, so tien thanh toan 395.593 d. Thang 5 thu tien dien bang giay bien nhan	1509
HTX YEN SO	HTX TB: Tu 21/4 den 20/5/2018 K.H TR01107 su dung 276kWh, chi so cuoi ky 9.373, so tien thanh toan 573.199 d. Thang 5 thu tien dien bang giay bien nhan	1509
PC_HaGiang	Tinh den ngay 27/06/2018, KH co ma PA20QI0009123 chua thanh toan so tien dien 44301d. De nghi thanh toan truoc ngay 30/6/2018. Bo qua neu da thanh toan!	6574
PC_HaGiang	Tinh den ngay 26/06/2018, KH co ma PA20QI0009123 chua thanh toan so tien dien 44301d. De nghi thanh toan truoc ngay 30/6/2018. Bo qua neu da thanh toan!	6574
PC_HaGiang	DLHSP De nghi Quy KH thanh toan tien dien cham nhat ngay 25 tai Cua Hang cua VIETTEL, To 3 Hoang Su Phi. Xin loi da lam phien,bo qua neu da thanh toan!	6574
PC_HaGiang	Tinh den 24h ngay 27/06/2018,Quy KH co ma PA20YM0013488 chua thanh toan so tien dien 11927. Vui long thanh toan truoc ngay 30/06/2018. Bo qua neu da TT.	6574
PC_HaGiang	Tinh den ngay 20/06/2018,Quy KH co ma PA20XM0012145 chua thanh toan so tien dien 90475d. KH thanh toan truoc ngay 23/06/2018. KH bo qua neu da thanh toan.	6574
PC_HaGiang	Tinh den ngay 26/06/2018, KH co ma PA20QIQI03222 chua thanh toan so tien dien 283560d. De nghi thanh toan truoc ngay 30/6/2018. Bo qua neu da thanh toan!	6574
PC_HaGiang	Tinh den ngay 27/06/2018, KH co ma PA20QIQI03222 chua thanh toan so tien dien 283560d. De nghi thanh toan truoc ngay 30/6/2018. Bo qua neu da thanh toan!	6574
PC_HaGiang	Tinh den 24h ngay 27/06/2018,Quy KH co ma PA20YM0015243 chua thanh toan so tien dien 71564. Vui long thanh toan truoc ngay 30/06/2018. Bo qua neu da TT.	6574
PC_HaGiang	Tinh den ngay 26/06/2018, KH co ma PA20QI0016674 chua thanh toan so tien dien 68156d. De nghi thanh toan truoc ngay 30/6/2018. Bo qua neu da thanh toan!	6574
PC_HaGiang	Tinh den ngay 28/06/2018, KH co ma PA20QI0011477 chua thanh toan so tien dien 672045d. De nghi thanh toan truoc ngay 30/6/2018. Bo qua neu da thanh toan!	6574
CTDL_T.THAT	Cong ty Dien luc Thach that kinh moi quy khach hang den thanh toan tien dien thang 6 nam 2018 tai Doi quan ly Dien 1.d/c :thon Thai ho	723
CTDL_T.THAT	Cong ty Dien luc Thach that kinh moi quy khach hang den thanh toan tien dien thang 6 nam 2018 tai Doi quan ly Dien 1.d/c :thon Thai ho	723
CTDL_T.THAT	Cong ty Dien luc Thach that kinh moi quy khach hang den thanh toan tien dien thang 6 nam 2018 tai Doi quan ly Dien 1.d/c :thon Thai ho	723
CTDL_T.THAT	Cong ty Dien luc Thach that kinh moi quy khach hang den thanh toan tien dien thang 6 nam 2018 tai Doi quan ly Dien 1.d/c :thon Thai ho	723
CTDL_T.THAT	Cong ty Dien luc Thach that kinh moi quy khach hang den thanh toan tien dien thang 6 nam 2018 tai Doi quan ly Dien 1.d/c :thon Thai ho	723
CTDL_T.THAT	Cong ty Dien luc Thach that kinh moi quy khach hang den thanh toan tien dien thang 6 nam 2018 tai Doi quan ly Dien 1.d/c :thon Thai ho	723
CTDL_T.THAT	Cong ty Dien luc Thach that kinh moi quy khach hang den thanh toan tien dien thang 6 nam 2018 tai Doi quan ly Dien 1.d/c :thon Thai ho	723
CTDL_T.THAT	Cong ty Dien luc Thach that kinh moi quy khach hang den thanh toan tien dien thang 6 nam 2018 tai Doi quan ly Dien 1.d/c :thon Thai ho	723
CTDL_T.THAT	Cong ty Dien luc Thach that kinh moi quy khach hang den thanh toan tien dien thang 6 nam 2018 tai Doi quan ly Dien 1.d/c :thon Thai ho	723
CTDL_T.THAT	Cong ty Dien luc Thach that kinh moi quy khach hang den thanh toan tien dien thang 6 nam 2018 tai Doi quan ly Dien 1.d/c :thon Thai ho	723
VietinBank	VietinBank:11/06/2018 13:42|TK:105006914367|GD:+308,000VND|SDC:356,871VND|ND:CT DEN:816213949008 Chi giang chi oanh gui tien dien nuoc thang 4 FT181624669~	1891
VietinBank	VietinBank:11/06/2018 00:59|TK:103867259242|GD:-1,200,000VND|SDC:5,334,409VND|ND:So GD: 940A1860FAZW28LK dong tien dien nuoc; tai iPay	1891
VietinBank	VietinBank:05/06/2018 09:27|TK:106003271453|GD:+314,000VND|SDC:451,764VND|ND:So GD goc: 10002973 THANH TOAN TIEN DIEN BDH VIETLOTT THANG 05/2018 TAI 29C B~	1891
VietinBank	VietinBank:09/06/2018 10:36|TK:102003525081|GD:+760,000VND|SDC:5,639,252VND|ND:CT DEN:090005996933 Tien dien nuoc; tai Napas	1891
VietinBank	VietinBank:10/06/2018 19:44|TK:102867555847|GD:-359,900VND|SDC:4,357,960VND|ND:CT DI:816119226402 tien dien hang; tai iPay	1891
VietinBank	VietinBank:14/06/2018 14:28|TK:117002637299|GD:-2,372,700VND|SDC:922,428,428VND|ND:So GD: 900A1860MWH1AZ0N TIEN DIEN 10/05/2018 DEN 11/06/2018; tai eFast	1891
VietinBank	VietinBank:05/06/2018 14:47|TK:117002637299|GD:-22,000VND|SDC:1,092,459,966VND|ND:So GD: 900A186073V3LKRC PINGYE TRA TIEN DIEN THANG 26-04 DEN 26-05-2018;~	1891
VietinBank	VietinBank:05/06/2018 14:47|TK:117002637299|GD:-1,587,805VND|SDC:1,092,481,966VND|ND:So GD: 900A186073V3LKRC PINGYE TRA TIEN DIEN THANG 26-04 DEN 26-05-20~	1891
VietinBank	VietinBank:13/06/2018 15:39|TK:114000163019|GD:-21,884,684VND|SDC:204,675,446VND|ND:NOP TIEN DIEN LAN 1 THANG 06.2018. MA KH PD12000058867; tai Quay	1891
VietinBank	VietinBank:04/06/2018 13:04|TK:106006816533|GD:-606,000VND|SDC:257,346VND|ND:So GD: 126A18605BYH7ZTG Can 2308 CT1A VOV me tri dong tien dien T5 va PQL tha~	1891
AGRIBANK	Agribank: 11h44p 11/06 TK 5003205178742: -22,151VND (BPMENT: FT Trace[224919]-[5003CPRNGHIEP PHAM LUC HOANGTDP6 - TT ChuprongTT tien dien ...). SD: 181,568VND.	1889
AGRIBANK	Agribank: 11h28p 11/06 TK 5003205178742: -93,995VND (BPMENT: FT Trace[210294]-[5003CPRNGHIEP PHAM QUYET TAMTo dan pho 5TT tien dien T5/18(...). SD: 203,719VND.	1889
AGRIBANK	Agribank: 11h42p 11/06 TK 5003205090549: -167,915VND (BPMENT: FT Trace[223179]-[5003CPRNGHIEP NGUYEN THI HOAHoang an-IaphinTT tien dien ...). SD: 1,128,766VND.	1889
AGRIBANK	Agribank: 14h53p 14/06 TK 2122201001278: -57,259,884VND (TT TIeN DIeN Tu 11T5 DeN 10T6/2018). SD: 423,522,255VND.	1889
AGRIBANK	Agribank: 12h05p 11/06 TK 5003205176175: -175,239VND (BPMENT: FT Trace[241148]-[5003CPRNGHIEP LE VAN SONAn Hoa - Ia drangTT tien dien T5...). SD: 8,785,308VND.	1889
AGRIBANK	Agribank: 11h51p 11/06 TK 5003205107846: -308,086VND (BPMENT: FT Trace[231838]-[5003CPRNGHIEP TRAN VAN HAOHoang Yen-IaPhinTT tien dien T...). SD: 4,651,368VND.	1889
AGRIBANK	Agribank: 11h35p 11/06 TK 5003205014070: -586,069VND (BPMENT: FT Trace[216091]-[5003CPRNGHIEP TRIEU dINH LUUThon 7 ChuProngTT tien dien T5...). SD: 932,568VND.	1889
AGRIBANK	Agribank: 11h56p 11/06 TK 5003205015406: -209,983VND (BPMENT: FT Trace[235836]-[5003CPRNGHIEP LE VAN TUAn Hoa - Ia drangTT tien dien T5/18...). SD: 445,820VND.	1889
AGRIBANK	Agribank: 17h11p 12/06 TK 8710201000267: -353,200VND (To: #8700211000001 : Nop tien dien ve tong cong ty). SD: 1,000,000VND.	1889
AGRIBANK	Agribank: 17h02p 07/06 TK 8710201000267: -2,670,773VND (To: #8700211000001 : Nop tien dien ve tong cong ty). SD: 1,000,000VND.	1889
HTX.DV.DNQT	HTX.DV dien nang Quyet Thang thong bao tien dien thang 6/2018 cua ma KH TT-9 la 203 KW/h tong tien la 385297 VND (ngay nop tien 24,25). Tran trong.	722
HTX.DV.DNQT	HTX.DV dien nang Quyet Thang thong bao tien dien thang 6/2018 cua ma KH TT-77 la 58 KW/h tong tien la 157012 VND (ngay nop tien 24,25). Tran trong.	722
